nbclosangeles.com,nbclosangeles.com,1
nbcnews.com,nbcnews.com,1
nbcnewyork.com,nbcnewyork.com,1
newindianexpress.com,newindianexpress.com,1
news.cbc.ca,news.cbc.ca,1
news.com,news.com,1
news.com.au,news.com.au,1
news.google.com,news.google.com,1
news.lycos.com,news.lycos.com,1
news.msn.com,news.msn.com,1
news.yahoo.com,news.yahoo.com,1
news.ycombinator.com,news.ycombinator.com,1
news12.com,news12.com,1
newsday.com,newsday.com,1
newsmax.com,newsmax.com,1
newsnow.co.uk,newsnow.co.uk,1
newsvine.com,newsvine.com,1
newsweek.com,newsweek.com,1
newyorker.com,newyorker.com,1
nj.com,nj.com,1
npr.org,npr.org,1
nybooks.com,nybooks.com,1
nydailynews.com,nydailynews.com,1
nymag.com,nymag.com,1
nypost.com,nypost.com,1
nytimes.com,nytimes.com,1
observer.com,observer.com,1
oprahmag.com,oprahmag.com,1
oregonlive.com,oregonlive.com,1
ottawacitizen.com,ottawacitizen.com,1
ottawasun.com,ottawasun.com,1
parade.com,parade.com,1
pcmag.com,pcmag.com,1
phys.org,phys.org,1
politico.com,politico.com,1
politico.eu,politico.eu,1
propublica.org,propublica.org,1
psychologytoday.com,psychologytoday.com,1
rappler.com,rappler.com,1
rd.com,rd.com,1
reuters.com,reuters.com,1
rollingstone.com,rollingstone.com,1
rt.com,rt.com,1
sciencebulletin.org,sciencebulletin.org,1
sciencedaily.com,sciencedaily.com,1
seattlepi.com,seattlepi.com,1
seattletimes.com,seattletimes.com,1
sfchronicle.com,sfchronicle.com,1
sfgate.com,sfgate.com,1
shutterstock.com,shutterstock.com,1
slashdot.org,slashdot.org,1
smh.com.au,smh.com.au,1
smithsonianmag.com,smithsonianmag.com,1
spectrum.ieee.org,spectrum.ieee.org,1
startribune.com,startribune.com,1
stltoday.com,stltoday.com,1
suntimes.com,suntimes.com,1
techcrunch.com,techcrunch.com,1
techmeme.com,techmeme.com,1
the-sun.com,the-sun.com,1
theage.com.au,theage.com.au,1
theatlantic.com,theatlantic.com,1
thebeaverton.com,thebeaverton.com,1
thechronicleherald.ca,thechronicleherald.ca,1
thedailybeast.com,thedailybeast.com,1
theepochtimes.com,theepochtimes.com,1
theglobeandmail.com,theglobeandmail.com,1
theguardian.com,theguardian.com,1
thehill.com,thehill.com,1
thehindu.com,thehindu.com,1
thehindubusinessline.com,thehindubusinessline.com,1
thelocal.es,thelocal.es,1
thenextweb.com,thenextweb.com,1
theonion.com,theonion.com,1
theregister.co.uk,theregister.co.uk,1
theroot.com,theroot.com,1
thestar.com,thestar.com,1
thesun.co.uk,thesun.co.uk,1
theverge.com,theverge.com,1
thewalrus.ca,thewalrus.ca,1
theweek.com,theweek.com,1
time.com,time.com,1
torontostar.com,torontostar.com,1
torontosun.com,torontosun.com,1
tribuneindia.com,tribuneindia.com,1
upworthy.com,upworthy.com,1
usatoday.com,usatoday.com,1
usnews.com,usnews.com,1
vancouversun.com,vancouversun.com,1
vice.com,vice.com,1
viralnova.com,viralnova.com,1
voat.co,voat.co,1
voxeurop.eu,voxeurop.eu,1
washingtonexaminer.com,washingtonexaminer.com,1
washingtonpost.com,washingtonpost.com,1
washingtontimes.com,washingtontimes.com,1
weather.com,weather.com,1
westword.com,westword.com,1
wgntv.com,wgntv.com,1
wired.com,wired.com,1
worth.com,worth.com,1
wsj.com,wsj.com,1
wtop.com,wtop.com,1
Zdnet.com,Zdnet.com,1
